item_id,title,storage_type,shelf_life_days,can_freeze,frozen_shelf_life_days,perishability,confidence,notes
817617,Stor Fadølskort,ambient,365,False,,low,high,Alcohol has very long shelf life.
820116,Dobbelt op,dry,90,False,,low,low,Vague item classified conservatively.
821332,Boost,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
821773,Mommy tallerken,dry,90,False,,low,low,Vague item classified conservatively.
821790,Unspecified,dry,90,False,,low,low,Vague item classified conservatively.
821859,Romkugle,dry,90,False,,low,low,Vague item classified conservatively.
821860,Dadelkugle,dry,90,False,,low,low,Vague item classified conservatively.
821863,Cookie,dry,90,False,,low,low,Vague item classified conservatively.
821869,Kanelsnegl,dry,90,False,,low,low,Vague item classified conservatively.
821870,Croissant,dry,90,False,,low,low,Vague item classified conservatively.
821876,Vaniljekranse 3 stk,dry,90,False,,low,low,Vague item classified conservatively.
821877,Brownie,dry,90,False,,low,low,Vague item classified conservatively.
821895,Danskvand m. Citrus,ambient,365,False,,low,high,Non-perishable beverages.
821938,Appelsin juice,refrigerated,21,True,180,medium,medium,"Fresh juice, refrigerated preferred."
821939,Æblemost,dry,90,False,,low,low,Vague item classified conservatively.
821948,Ginger shot,ambient,365,False,,low,high,Alcohol has very long shelf life.
821958,Hibiscus shot,ambient,365,False,,low,high,Alcohol has very long shelf life.
822405,Rødvin,ambient,365,False,,low,high,Alcohol has very long shelf life.
822483,Barbecue,dry,90,False,,low,low,Vague item classified conservatively.
822488,Chillimayo,dry,90,False,,low,low,Vague item classified conservatively.
822600,St vand,ambient,365,False,,low,high,Non-perishable beverages.
822616,Lille vand,ambient,365,False,,low,high,Non-perishable beverages.
822738,Stor sodavand,ambient,365,False,,low,high,Non-perishable beverages.
822762,Bærepose,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
822878,Iced matcha latte,dry,90,False,,low,low,Vague item classified conservatively.
822925,Rabarber lemonade,dry,90,False,,low,low,Vague item classified conservatively.
822976,Bo menu,dry,90,False,,low,low,Vague item classified conservatively.
822989,Big burger menu,frozen,30,True,180,medium,low,"Gap avg 3 days, frozen recommended."
823000,Cheese burger menu,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
823003,Bacon burger menu,frozen,30,True,180,medium,low,"Gap avg 10 days, frozen recommended."
823010,Cheese bacon burger menu,dry,90,False,,low,low,Vague item classified conservatively.
823042,Honning,frozen,30,True,180,medium,low,"Gap avg 3 days, frozen recommended."
823063,Gaffel,ambient,180,False,,low,low,Max gap 15 days rules out fresh items.
823074,Aftenevent,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
823119,1 stk steg,frozen,30,True,180,medium,low,"Gap avg 3 days, frozen recommended."
823126,1 ekstra delle,dry,90,False,,low,low,Vague item classified conservatively.
823214,1 ekstra bøf,dry,90,False,,low,low,Vague item classified conservatively.
823289,1 ekstra pakke roastbeef,frozen,30,True,180,medium,low,"Gap avg 7 days, frozen recommended."
823294,1 stk ost,dry,90,False,,low,low,Vague item classified conservatively.
823302,2 stk bacon,frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
823311,1 stk nugget,frozen,30,True,180,medium,low,"Gap avg 12 days, frozen recommended."
823314,1 håndfuld kylling,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
823359,1 stk fisk,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
823515,Pesto,dry,90,False,,low,low,Vague item classified conservatively.
823569,2 små bøffer,dry,90,False,,low,low,Vague item classified conservatively.
823730,Kakao med flødeskum,ambient,180,False,,low,low,Max gap 16 days rules out fresh items.
823812,Saft / Fritz,refrigerated,21,True,180,medium,medium,"Fresh juice, refrigerated preferred."
823835,Italian Soda,ambient,180,False,,low,low,Max gap 14 days rules out fresh items.
823857,Limonade Sanpellegrino,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
823875,Selskabe,dry,90,False,,low,low,Vague item classified conservatively.
823881,Pellegrino 50 cl,dry,90,False,,low,low,Vague item classified conservatively.
823884,Party,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
823889,Kildevand,ambient,365,False,,low,high,Non-perishable beverages.
824415,"Carambar,malabar",dry,90,False,,low,low,Vague item classified conservatively.
824434,Kod,dry,90,False,,low,low,Vague item classified conservatively.
824448,Fisk,dry,90,False,,low,low,Vague item classified conservatively.
824501,Vegetar,frozen,30,True,180,medium,low,"Gap avg 14 days, frozen recommended."
824574,Small bag,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824580,Big bag,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
824651,Ost,dry,90,False,,low,low,Vague item classified conservatively.
824664,Pate,frozen,30,True,180,medium,low,"Gap avg 6 days, frozen recommended."
824743,Kyllingspyd,dry,90,False,,low,low,Vague item classified conservatively.
824798,Glas vand,dry,999,False,,low,high,"Empty glassware, non-perishable."
824808,Glas postevand,dry,999,False,,low,high,"Empty glassware, non-perishable."
824938,Margherita,dry,90,False,,low,low,Vague item classified conservatively.
824939,Pepperoni og Oregano,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824940,"Pepperoni, Løg, Cocktailpølser, Og Oregano.",ambient,365,False,,low,high,Alcohol has very long shelf life.
824941,"Skinke, Ananas Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824942,"Kebab, Løg, Pepperoni, Jalapenos Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824943,"Skinke, Champignon Og Oregano.",ambient,180,False,,low,low,Max gap 25 days rules out fresh items.
824944,"Skinke, Cocktailpølser, Bacon Og Oregano.",ambient,365,False,,low,high,Alcohol has very long shelf life.
824945,"Skinke, Løg, Pepperoni Og Oregano.",frozen,30,True,180,medium,low,"Gap avg 9 days, frozen recommended."
824946,"Skinke, Rejer, Ananas Og  Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824947,"Oksekød, Bacon, Skinke Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824948,"Oksekød, Champignon, Løg, Chili, Hvidløg Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824949,"Oksekød, Løg, Pepperoni Og Oregano.",frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
824950,"Kebab, Champignon, Løg, Gorgonzola Og Oregano.",frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
824951,"Kebab, Champignon, Løg, Jalapenos Oregano.",refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824952,Salat Pizza,dry,90,False,,low,low,Vague item classified conservatively.
824953,"Kylling, Bacon, Ananas, Karry Og Oregano.",ambient,180,False,,low,low,Max gap 14 days rules out fresh items.
824955,"Kylling, Cocktailpølser, Bacon Og Oregano.",ambient,365,False,,low,high,Alcohol has very long shelf life.
824956,"Kødsauce, Spaghetti, Løg Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824958,"Champignon, Løg, Oliven, Paprika, Ananas Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824959,"Spaghetti, Kødsauce Og Oregano.",frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
824961,"Kebab, Champignon, Løg, Jalapenos, Chili, Hvidløg Og Dressing.",frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
824962,"Skinke, Oksekød, Champignon Og Oregano.",dry,90,False,,low,low,Vague item classified conservatively.
824964,"Pepperoni, Cocktailpølser Og Oregano.",ambient,365,False,,low,high,Alcohol has very long shelf life.
824965,"Oksekød, Cocktailpølser Og Oregano.",ambient,365,False,,low,high,Alcohol has very long shelf life.
824966,"Spaghetti, Kødsauce Og Oregano.",refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824971,Durum Rulle,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824972,Pitabrød,dry,90,False,,low,low,Vague item classified conservatively.
824974,Big Burger,ambient,180,False,,low,low,Max gap 20 days rules out fresh items.
824975,Cheese Burger,dry,90,False,,low,low,Vague item classified conservatively.
824976,Double Cheese Burger,ambient,180,False,,low,low,Max gap 20 days rules out fresh items.
824977,Double Bacon Cheese Burger,dry,90,False,,low,low,Vague item classified conservatively.
824978,Huset Burger,frozen,30,True,180,medium,low,"Gap avg 9 days, frozen recommended."
824979,Stor Pommes Frites,dry,90,False,,low,low,Vague item classified conservatively.
824980,Kebabmix,dry,90,False,,low,low,Vague item classified conservatively.
824981,Kyllingemix,frozen,30,True,180,medium,low,"Gap avg 13 days, frozen recommended."
824983,Kyllingenuggets,dry,90,False,,low,low,Vague item classified conservatively.
824984,½ Grill Kylling,dry,90,False,,low,low,Vague item classified conservatively.
824985,Hakket Bøf,frozen,30,True,180,medium,low,"Gap avg 9 days, frozen recommended."
824986,Spareribs,dry,90,False,,low,low,Vague item classified conservatively.
824987,"Spaghetti, Bolognese",refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824988,Salat,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
824990,"Sodavand (0,33 L)",ambient,365,False,,low,high,Non-perishable beverages.
824991,"Sodavand (1,5 L)",ambient,365,False,,low,high,Non-perishable beverages.
824992,"Tuborg Øl (0,33 L)",ambient,365,False,,low,high,Alcohol has very long shelf life.
825373,Dessert,dry,90,False,,low,low,Vague item classified conservatively.
825458,Tapas,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
825474,Quiche,dry,90,False,,low,low,Vague item classified conservatively.
826074,Vand u/ brus,ambient,365,False,,low,high,Non-perishable beverages.
826291,Lille sodavand,ambient,365,False,,low,high,Non-perishable beverages.
826369,Plantains,dry,90,False,,low,low,Vague item classified conservatively.
826431,Tuborg classic 6 pack,frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
826454,Blendet iskaffe,dry,90,False,,low,low,Vague item classified conservatively.
826456,Carosberg hof 6pack,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
826461,Nøddekage,dry,90,False,,low,low,Vague item classified conservatively.
826464,Iced Caffe Latte,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
826478,Smirnoff ice dase,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
826482,BDS Blend iskaffe,dry,90,False,,low,low,Vague item classified conservatively.
826491,Iced Americano,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
826513,Frokost - Pizza skinke og ost,frozen,30,True,180,medium,low,"Gap avg 5 days, frozen recommended."
826515,Espresso tonic / ginger beer,ambient,180,False,,low,low,Max gap 19 days rules out fresh items.
827699,Add sweet fries,dry,90,False,,low,low,Vague item classified conservatively.
827726,Onion rings,dry,90,False,,low,low,Vague item classified conservatively.
827735,Sodmalk,dry,90,False,,low,low,Vague item classified conservatively.
827749,Mati!de 1 l,frozen,30,True,180,medium,low,"Gap avg 6 days, frozen recommended."
827779,Sides,dry,90,False,,low,low,Vague item classified conservatively.
827806,Suya,dry,90,False,,low,low,Vague item classified conservatively.
828088,Boller u/ noget,dry,90,False,,low,low,Vague item classified conservatively.
828103,Smurt bolle m. Ost,dry,90,False,,low,low,Vague item classified conservatively.
828114,Smurt bolle m. Spegepølse,ambient,365,False,,low,high,Alcohol has very long shelf life.
828131,Smurt bolle m. Smør,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
828175,Avocado,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
828205,Tilbud,dry,90,False,,low,low,Vague item classified conservatively.
828442,Fish n chips,dry,90,False,,low,low,Vague item classified conservatively.
829784,Frokost - Pizza skinke og champignon,frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
829819,Burger frokost,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
829828,Frokost - Pizza skinke og ananas,frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
829833,Frokost - Pizza pepperoni,dry,90,False,,low,low,Vague item classified conservatively.
829886,Frokost - Pizza kødsauce og løg,ambient,180,False,,low,low,Max gap 17 days rules out fresh items.
829899,Frokost - Pizza Salat og dressing,dry,90,False,,low,low,Vague item classified conservatively.
829915,Frokost - Pizza salami og parmesan,dry,90,False,,low,low,Vague item classified conservatively.
829937,"Frokost - Pizza med spinat, kartofler og parmesan",ambient,180,False,,low,low,Max gap 23 days rules out fresh items.
829948,Frokost - Kylling Sandwich,dry,90,False,,low,low,Vague item classified conservatively.
829955,Frokost - Shawarma sandwich,dry,90,False,,low,low,Vague item classified conservatively.
829975,Frokost - Tun Sandwich,ambient,180,False,,low,low,Max gap 14 days rules out fresh items.
829984,Frokost - Skinke og ost Sandwich,dry,90,False,,low,low,Vague item classified conservatively.
829999,Frokost - Kalkun og ost sandwich,dry,90,False,,low,low,Vague item classified conservatively.
830006,Frokost - Durum rulle,dry,90,False,,low,low,Vague item classified conservatively.
830288,Ekstra grøntsager,frozen,30,True,180,medium,low,"Gap avg 4 days, frozen recommended."
830644,Ekstra kød,dry,90,False,,low,low,Vague item classified conservatively.
830660,Ekstra ost,dry,90,False,,low,low,Vague item classified conservatively.
830810,Bøffel mozzarella,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
830829,Dressing på pizza,dry,90,False,,low,low,Vague item classified conservatively.
830954,Unspecified,dry,90,False,,low,low,Vague item classified conservatively.
832187,Fodpleje + eget håndklæde,dry,90,False,,low,low,Vague item classified conservatively.
832236,Negleklip med eget håndklæde,dry,90,False,,low,low,Vague item classified conservatively.
832719,Special - ud af huset,ambient,180,False,,low,low,Max gap 27 days rules out fresh items.
832743,Unspecified,refrigerated,3,True,90,high,low,Daily demand allows fresh perishable.
833006,Herre klip,dry,90,False,,low,low,Vague item classified conservatively.
833076,Børneklip,frozen,30,True,180,medium,low,"Gap avg 9 days, frozen recommended."
833103,Bryn ret eller farve,dry,90,False,,low,low,Vague item classified conservatively.
